habilidade_id,no_id,tipo,conta_pontuacao,texto,imagem_url,enunciado,explicacao
EF.09.MAT.3.102,e9_problema_escala_mapa,mensagem,FALSE,"O Teorema de Tales aparece em problemas de escala e mapas, onde retas paralelas representam, por exemplo, linhas de latitude ou ruas paralelas, e transversais representam avenidas ou segmentos de medição.<br><br>Vamos ver um exemplo prático.",,,
EF.09.MAT.3.102,e9_escolha_mapa,escolha,TRUE,"Em um mapa, duas avenidas paralelas são cortadas por duas ruas transversais, formando segmentos medidos em centímetros no papel:<br><br>Na primeira rua, os trechos entre as avenidas medem 4 cm e 6 cm.<br><br>Na segunda rua, o trecho correspondente ao 4 cm mede 2 cm.<br><br>Qual deve ser o outro trecho na segunda rua para manter a proporcionalidade?",,,
EF.09.MAT.3.102,e9_corrige_mapa,mensagem,FALSE,"Mesmo sem saber a escala do mapa, o Teorema de Tales garante que:<br><br>\( \frac{4}{6} = \frac{2}{x} \).<br><br>A escala entra depois, para transformar centímetros do mapa em metros reais.",,,
EF.09.MAT.3.102,e10_resolucao_mapa,mensagem,FALSE,Resolvendo \( \frac{4}{6} = \frac{2}{x} \):<br><br>1) Multiplicação cruzada: \( 4 \cdot x = 6 \cdot 2 \)<br><br>2) \( 4x = 12 \)<br><br>3) \( x = 12 / 4 = 3 \)<br><br>O segundo trecho na segunda rua deve medir 3 cm no mapa para manter a proporcionalidade.,,,
EF.09.MAT.3.102,e11_problema_construcao,mensagem,FALSE,"Em construção civil, o Teorema de Tales é usado para dividir uma viga ou um terreno em partes proporcionais, traçando retas paralelas e transversais.<br><br>Vamos considerar um exemplo de divisão de comprimento em partes iguais usando paralelas.",,,
EF.09.MAT.3.102,e11_escolha_construcao,escolha,TRUE,"Um engenheiro precisa dividir uma viga de 9 m em três partes iguais, mas só pode trabalhar em escala num desenho.<br><br>Ele desenha a viga como um segmento AB e traça uma transversal a partir de A.<br><br>Nessa transversal, marca três segmentos iguais e traça paralelas para encontrar pontos C e D em AB.<br><br>Que propriedade garante que os segmentos AC, CD e DB terão o mesmo comprimento?",,,
EF.09.MAT.3.102,e11_corrige_construcao,mensagem,FALSE,"Ao marcar segmentos iguais em uma transversal e traçar retas paralelas, o Teorema de Tales garante que os segmentos correspondentes na viga ficam proporcionais.<br><br>Assim, dividir a transversal em três partes iguais implica dividir o segmento AB em três partes iguais.",,,
EF.09.MAT.3.102,e12_reflexao_tales_semelhanca,mensagem,FALSE,"Ao longo desta sessão, você viu que:<br><br>-> O Teorema de Tales fala de feixe de retas paralelas e transversais, gerando segmentos proporcionais;<br><br>-> Essas proporções podem ser vistas também como consequência da semelhança de triângulos;<br><br>-> Em problemas práticos (mapas, construção, escalas), Tales é a ferramenta que conecta medidas geométricas e numéricas.",,,
EF.09.MAT.3.102,e13_sintese_final,escolha,TRUE,Qual afirmação melhor resume o uso do Teorema de Tales em problemas?,,,
EF.09.MAT.3.102,e13_corrige_sintese,mensagem,FALSE,"O Teorema de Tales é um teorema geométrico que garante proporcionalidade entre segmentos gerados por retas paralelas e transversais.<br><br>A partir dele, montamos proporções como \( \frac{a}{b} = \frac{c}{d} \), resolvemos incógnitas e interpretamos situações reais com apoio da geometria.",,,
EF.09.MAT.3.102,e_final,avaliacao,TRUE,Vamos registrar um resultado objetivo desta sessão.,https://pplx-res.cloudinary.com/image/upload/pplx_search_images/37c2fea1e64a930b3ead306f510e711213551d86.jpg,Analise as afirmações abaixo e marque a alternativa correta:,Essas afirmativas descrevem o enunciado e o uso do Teorema de Tales em problemas de proporcionalidade e semelhança envolvendo feixe de retas paralelas e transversais.
EF.09.MAT.2.96,e1,escolha,FALSE,"Quando aparecem as palavras seno, cosseno e tangente, o que você sente?",,,
EF.09.MAT.2.96,e2_panico,mensagem,FALSE,"Seno, cosseno e tangente não são ""três fórmulas estranhas"".<br><br>Eles são apenas frações entre lados de um triângulo retângulo, ligadas a um ângulo agudo desse triângulo.<br><br>Vamos construir essa ideia a partir da figura.",,,
EF.09.MAT.2.96,e2_sabe_meio,mensagem,FALSE,"Você já associa trigonometria ao triângulo retângulo, o que é ótimo.<br><br>O próximo passo é saber identificar, em cada problema, qual razão usar (seno, cosseno ou tangente) a partir de quais lados aparecem.",,,
EF.09.MAT.2.96,e2_confusao,mensagem,FALSE,"Saber as fórmulas é útil, mas o essencial é enxergar quem é hipotenusa, quem é cateto oposto e quem é cateto adjacente em relação ao ângulo dado.<br><br>A partir disso, as razões trigonométricas ficam naturais.",,,
EF.09.MAT.2.96,e2_avancado,mensagem,FALSE,"Vamos revisar rapidamente as razões trigonométricas e, em seguida, trabalhar problemas de altura, distância e inclinação que exploram bem essas relações.",,,
EF.09.MAT.2.96,e3_triangulo_base,mensagem,FALSE,"Considere um triângulo retângulo \( ABC \), com ângulo reto em \( C \).<br><br>-> Hipotenusa: lado oposto ao ângulo reto, aqui \( AB \).<br><br>-> Catetos: \( AC \) e \( BC \), que formam o ângulo de 90°. <br><br>Olhe agora para um dos ângulos agudos, por exemplo \( \angle A \).",https://pplx-res.cloudinary.com/image/upload/pplx_search_images/37c2fea1e64a930b3ead306f510e711213551d86.jpg,,
EF.09.MAT.2.96,e3_identificar_oposto_adjacente,escolha,TRUE,Em relação ao ângulo \( \angle A \):<br><br>-> qual lado é o cateto oposto?<br><br>-> qual é o cateto adjacente?<br><br>,,,
EF.09.MAT.2.96,e3_corrige_oposto_adjacente,mensagem,FALSE,"Em relação ao ângulo \( \angle A \):<br><br>-> o cateto oposto é o lado que não encosta no vértice A, ou seja, \( BC \);<br><br>-> o cateto adjacente é o lado que encosta em A e faz parte do ângulo, \( AC \);<br><br>-> a hipotenusa continua sendo \( AB \), oposta ao ângulo reto.",,,
EF.09.MAT.2.96,e4_definicao_razoes,mensagem,FALSE,"No triângulo retângulo, as principais razões trigonométricas para um ângulo agudo \( \theta \) são:<br><br>Seno:<br><br>\( \text{sen}(\theta) = \frac{\text{cateto oposto}}{\text{hipotenusa}} \)<br><br>Cosseno:<br><br>\( \cos(\theta) = \frac{\text{cateto adjacente}}{\text{hipotenusa}} \)<br><br>Tangente:<br><br>\( \tan(\theta) = \frac{\text{cateto oposto}}{\text{cateto adjacente}} \).[web:151][web:153][web:156][web:155][web:158]",,,
EF.09.MAT.2.96,e4_escolha_definicao,escolha,TRUE,"Qual das opções identifica corretamente seno, cosseno e tangente de um ângulo \( \theta \) em um triângulo retângulo?",,,
EF.09.MAT.2.96,e4_corrige_definicao,mensagem,FALSE,As razões trigonométricas são divisões entre lados do triângulo retângulo:<br><br>-> seno: cateto oposto sobre hipotenusa;<br><br>-> cosseno: cateto adjacente sobre hipotenusa;<br><br>-> tangente: cateto oposto sobre cateto adjacente.<br><br>Não usamos hipotenusa na tangente.,,,
EF.09.MAT.2.96,e5_aplicar_definicao_simples,mensagem,FALSE,"Suponha um triângulo retângulo em que, para um ângulo \( \theta \):<br><br>-> cateto oposto mede 3;<br><br>-> cateto adjacente mede 4;<br><br>-> hipotenusa mede 5.<br><br>Vamos escrever sen(\( \theta \)), cos(\( \theta \)) e tan(\( \theta \)).",,,
EF.09.MAT.2.96,e5_escolha_exemplo_simples,escolha,TRUE,"Com oposto = 3, adjacente = 4 e hipotenusa = 5, quais são as razões de \( \theta \)?",,,
EF.09.MAT.2.96,e5_corrige_exemplo_simples,mensagem,FALSE,"Usando as definições:<br><br>-> sen(\( \theta \)) = oposto/hipotenusa = 3/5;<br><br>-> cos(\( \theta \)) = adjacente/hipotenusa = 4/5;<br><br>-> tan(\( \theta \)) = oposto/adjacente = 3/4.<br><br>Esses valores descrevem como o ângulo \( \theta \) ""vê"" os lados do triângulo.",,,
EF.09.MAT.2.96,e6_relacionar_angulo_medida,mensagem,FALSE,"Para um mesmo triângulo, cada ângulo agudo tem seu próprio seno, cosseno e tangente.<br><br>Isso significa que, conhecendo um ângulo e um lado, podemos descobrir os outros lados usando as razões trigonométricas.[web:151][web:153][web:156]",,,
EF.09.MAT.2.96,e6_escolha_relacao,escolha,TRUE,"Se conhecemos o ângulo \( \theta \) e o valor da hipotenusa, e queremos encontrar o cateto adjacente, qual razão faz mais sentido usar?",,,
EF.09.MAT.2.96,e6_corrige_relacao,mensagem,FALSE,"Para encontrar o cateto adjacente a partir da hipotenusa e do ângulo, usamos o cosseno:<br><br>\( \cos(\theta) = \frac{\text{adjacente}}{\text{hipotenusa}} \).<br><br>Assim, adjacente = \( \cos(\theta) \cdot \) hipotenusa.",,,
EF.09.MAT.2.96,e7_problema_escada,mensagem,FALSE,"Uma escada encosta em uma parede formando um ângulo de 60° com o chão.<br><br>A escada mede 4 m (hipotenusa).<br><br>Qual é a distância do pé da escada até a parede (cateto adjacente)?<br><br>Use o valor aproximado \( \cos(60°) = 0{,}5 \).[web:151][web:153][web:156]",https://pplx-res.cloudinary.com/image/upload/pplx_search_images/e7c0a808dfaa68caf4b855731b29f7e7b1678967.jpg,,
EF.09.MAT.2.96,e7_escolha_escada,escolha,TRUE,"Com hipotenusa = 4 m e \( \cos(60°) = 0{,}5 \), qual é o cateto adjacente?",,,
EF.09.MAT.2.96,e8_corrige_escada,mensagem,FALSE,"Aplicando a fórmula:<br><br>1) \( \cos(60°) = \frac{\text{adjacente}}{\text{hipotenusa}} \)<br><br>2) \( 0{,}5 = \frac{\text{adjacente}}{4} \)<br><br>3) adjacente = \( 0{,}5 \cdot 4 = 2 \)<br><br>A distância do pé da escada até a parede é de 2 m.",,,
EF.09.MAT.2.96,e8_problema_altura,mensagem,FALSE,"Agora queremos a altura que o topo da escada atinge na parede (cateto oposto).<br><br>Use \( \sin(60°) \approx 0{,}866 \).<br><br>Hipotenusa continua sendo 4 m.",,,
EF.09.MAT.2.96,e8_escolha_altura,escolha,TRUE,"Com hipotenusa = 4 m e \( \sin(60°) \approx 0{,}866 \), qual é o cateto oposto (altura)?",,,
EF.09.MAT.2.96,e9_corrige_altura,mensagem,FALSE,"Aplicando a fórmula:<br><br>1) \( \sin(60°) = \frac{\text{oposto}}{\text{hipotenusa}} \)<br><br>2) \( 0{,}866 = \frac{\text{oposto}}{4} \)<br><br>3) oposto = \( 0{,}866 \cdot 4 = 3{,}464 \) (aprox.)<br><br>Logo, o topo da escada atinge aproximadamente 3,464 m de altura.",,,
EF.09.MAT.2.96,e9_relacao_tangente,mensagem,FALSE,"A tangente de um ângulo em um triângulo retângulo mede a ""inclinação"": é a razão entre cateto oposto e cateto adjacente.<br><br>\( \tan(\theta) = \frac{\text{oposto}}{\text{adjacente}} \).[web:151][web:153][web:156][web:158]",,,
EF.09.MAT.2.96,e9_escolha_tangente,escolha,TRUE,"Se em um triângulo retângulo, para certo ângulo \( \theta \), oposto = 3 e adjacente = 4, qual é \( \tan(\theta) \)?",,,
EF.09.MAT.2.96,e9_corrige_tangente,mensagem,FALSE,Tangente sempre é cateto oposto sobre cateto adjacente:<br><br>Se oposto = 3 e adjacente = 4:<br><br>\( \tan(\theta) = 3/4 \).<br><br>Essa razão é muito usada para modelar inclinações de rampas e estradas.,,,
EF.09.MAT.2.96,e10_problema_rampa,mensagem,FALSE,"Uma rampa liga dois níveis de um prédio.<br><br>Ela sobe 1,5 m de altura (cateto oposto) em um deslocamento horizontal de 3 m (cateto adjacente).<br><br>A tangente do ângulo \( \theta \) que a rampa faz com o chão é:<br><br>\( \tan(\theta) = \frac{1{,}5}{3} = 0{,}5 \).",,,
EF.09.MAT.2.96,e10_escolha_rampa,escolha,TRUE,"O que significa dizer que \( \tan(\theta) = 0{,}5 \) para essa rampa?",,,
EF.09.MAT.2.96,e10_corrige_rampa,mensagem,FALSE,"A igualdade \( \tan(\theta) = 0{,}5 \) não diz que o ângulo mede 0,5° nem que a rampa tem 0,5 m de comprimento.<br><br>Ela diz que, para cada 1 unidade na horizontal, a rampa sobe 0,5 unidade na vertical.<br><br>É uma razão entre lados, não uma medida absoluta.",,,
EF.09.MAT.2.96,e11_reflexao_trigonometria,mensagem,FALSE,"Você viu que:<br><br>-> seno, cosseno e tangente são razões entre lados de um triângulo retângulo, ligadas a um ângulo agudo;<br><br>-> conhecendo um ângulo e um lado, podemos usar essas razões para encontrar outros lados;<br><br>-> essas ideias aparecem em problemas de escada, altura, distância e inclinação.",,,
EF.09.MAT.2.96,e12_sintese_final,escolha,TRUE,Qual das afirmações abaixo melhor descreve a trigonometria no triângulo retângulo?,,,
EF.09.MAT.2.96,e12_corrige_sintese,mensagem,FALSE,"Trigonometria no triângulo retângulo não é um ""pacote de fórmulas"" desconectado.<br><br>Ela descreve, com seno, cosseno e tangente, como cada ângulo enxerga os lados (catetos e hipotenusa), permitindo resolver problemas de altura, distância e inclinação.",,,
EF.09.MAT.2.96,e_final,avaliacao,TRUE,Vamos registrar um resultado objetivo desta sessão.,https://pplx-res.cloudinary.com/image/upload/pplx_search_images/37c2fea1e64a930b3ead306f510e711213551d86.jpg,Analise as afirmações abaixo e marque a alternativa correta:,"Essas afirmativas cobrem exatamente o descritor: relacionar medidas e ângulos do triângulo retângulo, aplicando seno, cosseno e tangente na resolução de problemas."
EF.09.MAT.3.98,e1,escolha,FALSE,"Quando você vê uma circunferência com arcos e ângulos desenhados, o que acontece?",,,
EF.09.MAT.3.98,e2_nao_diferencia,mensagem,FALSE,"Na circunferência, os ângulos mais importantes são:<br><br>-> o ângulo central, com vértice no centro;<br><br>-> o ângulo inscrito, com vértice na própria circunferência.<br><br>Cada um deles se relaciona com um arco, e é essa relação que vamos explorar.",,,
EF.09.MAT.3.98,e2_sabe_meio,mensagem,FALSE,Você já reconhece que existem diferentes tipos de ângulos na circunferência.<br><br>Agora vamos organizar:<br><br>-> como cada tipo é definido;<br><br>-> qual é a relação numérica entre o ângulo e o arco correspondente.,,,
EF.09.MAT.3.98,e2_meia_duvida,mensagem,FALSE,"A frase ""o inscrito vale metade"" está quase certa, mas precisa de contexto:<br><br>-> metade de quê?<br><br>-> em relação a qual arco?<br><br>Vamos tornar essa ideia precisa, usando figuras e, depois, software de geometria dinâmica.",,,
EF.09.MAT.3.98,e2_avancado,mensagem,FALSE,"Vamos revisar rapidamente a relação entre ângulo central, ângulo inscrito e arcos, e em seguida propor problemas mais elaborados, incluindo a exploração dinâmica (por exemplo, GeoGebra).",,,
EF.09.MAT.3.98,e3_definicoes_basicas,mensagem,FALSE,Ângulo central:<br><br>-> vértice no centro da circunferência;<br><br>-> seus lados são raios.<br><br>Ângulo inscrito:<br><br>-> vértice em um ponto da circunferência;<br><br>-> seus lados são cordas (secantes à circunferência).[web:161][web:163][web:166],https://pplx-res.cloudinary.com/image/upload/pplx_search_images/09f697a265827bbfb3c30f31eb3c119b6e82f96a.jpg,,
EF.09.MAT.3.98,e3_figura_central_inscrito,escolha,TRUE,"Na figura, qual ângulo é central e qual é inscrito?",,,
EF.09.MAT.3.98,e3_corrige_central_inscrito,mensagem,FALSE,"Para identificar:<br><br>-> olhe para o vértice do ângulo;<br><br>-> se o vértice está no centro da circunferência, o ângulo é central;<br><br>-> se o vértice está em um ponto da circunferência, o ângulo é inscrito.<br><br>O tamanho do ângulo não determina o tipo.",,,
EF.09.MAT.3.98,e4_relacao_central_arco,mensagem,FALSE,"Teorema para o ângulo central:<br><br>A medida de um arco de circunferência é igual à medida do ângulo central correspondente.<br><br>Ou seja, se o ângulo central mede 80°, o arco que ele intercepta também mede 80°.[web:161][web:163][web:166]",,,
EF.09.MAT.3.98,e4_escolha_central_arco,escolha,TRUE,"Se o ângulo central \( \widehat{AOB} \) mede 120°, qual é a medida do arco \( \widehat{AB} \) correspondente?",,,
EF.09.MAT.3.98,e4_corrige_central_arco,mensagem,FALSE,"Por definição:<br><br>-> o ângulo central e o arco correspondente têm a mesma medida;<br><br>-> se \( \widehat{AOB} = 120° \), então o arco \( \widehat{AB} \) também mede 120°.<br><br>Não há fator de 1/2 aqui.",,,
EF.09.MAT.3.98,e5_relacao_inscrito_arco,mensagem,FALSE,Teorema para o ângulo inscrito:<br><br>A medida de um ângulo inscrito é igual à metade da medida do arco correspondente.<br><br>Equivalente: a medida do arco é o dobro da medida do ângulo inscrito.[web:161][web:163][web:164][web:166],,,
EF.09.MAT.3.98,e5_escolha_inscrito_arco,escolha,TRUE,"Se o arco \( \widehat{AB} \) mede 120°, qual é a medida de um ângulo inscrito \( \widehat{APB} \) que intercepta esse mesmo arco?",,,
EF.09.MAT.3.98,e5_corrige_inscrito_arco,mensagem,FALSE,"Se o arco mede 120°:<br><br>-> o ângulo central correspondente mede 120°;<br><br>-> qualquer ângulo inscrito que intercepte esse arco mede metade: 60°.<br><br>Por isso, dizemos que ""o inscrito vale metade do arco"".",,,
EF.09.MAT.3.98,e6_exemplo_central_inscrito,mensagem,FALSE,"Vamos resumir o exemplo com arco de 120°:<br><br>-> \( \widehat{AOB} \) (central) = 120°;<br><br>-> \( \widehat{APB} \) (inscrito, interceptando o mesmo arco) = 60°;<br><br>Logo, o ângulo central é o dobro do inscrito, e o inscrito é metade do central.",,,
EF.09.MAT.3.98,e7_problema_simples_arco_inscrito,mensagem,FALSE,"Problema rápido:<br><br>Em uma circunferência, o ângulo inscrito \( \widehat{APB} \) mede 35°. Qual é a medida do arco \( \widehat{AB} \) correspondente?",,,
EF.09.MAT.3.98,e7_escolha_problema_simples,escolha,TRUE,"Se o ângulo inscrito é 35°, qual é a medida do arco correspondente?",,,
EF.09.MAT.3.98,e7_corrige_problema_simples,mensagem,FALSE,Para o ângulo inscrito:<br><br>-> Ângulo inscrito = 1/2 × arco<br><br>Logo:<br><br>1) 35° = 1/2 × arco<br><br>2) arco = 2 × 35° = 70°.,,,
EF.09.MAT.3.98,e8_problema_simples_central,mensagem,FALSE,"Se o arco \( \widehat{AB} \) mede 70°, então:<br><br>-> o ângulo central correspondente também mede 70°;<br><br>-> o ângulo inscrito que vê esse arco mede 35°.<br><br>Você pode testar isso movendo o ponto P sobre a circunferência em um software de geometria dinâmica.",,,
EF.09.MAT.3.98,e9_uso_software_dinamico,mensagem,FALSE,"Em um software como GeoGebra, você pode:<br><br>-> desenhar uma circunferência;<br><br>-> marcar dois pontos A e B na circunferência;<br><br>-> criar o ângulo central \( \widehat{AOB} \) e medir seu valor;<br><br>-> criar um ponto P móvel na circunferência e o ângulo inscrito \( \widehat{APB} \).<br><br>Movendo P, você observa que o ângulo inscrito se mantém com metade da medida do arco AB.",,,
EF.09.MAT.3.98,e9_escolha_software,escolha,TRUE,Qual é o principal objetivo de usar um software de geometria dinâmica nesse contexto?,,,
EF.09.MAT.3.98,e9_corrige_software,mensagem,FALSE,"O software de geometria dinâmica é usado para:<br><br>-> construir figuras com precisão;<br><br>-> mover pontos e observar como medidas variam;<br><br>-> confirmar relações como ""central = arco"" e ""inscrito = metade"".<br><br>Ele não substitui o cálculo, mas ajuda a enxergar a geometria.",,,
EF.09.MAT.3.98,e10_problema_contextual_setor,mensagem,FALSE,Considere uma placa circular de trânsito.<br><br>O gráfico interno ocupa um setor circular cujo ângulo central mede 90°.<br><br>Um ângulo inscrito desenhado sobre a borda da placa intercepta exatamente o mesmo arco do gráfico.<br><br>Qual é a medida desse ângulo inscrito?,,,
EF.09.MAT.3.98,e10_escolha_setor,escolha,TRUE,"Se o ângulo central é 90°, qual é a medida de um ângulo inscrito que vê o mesmo arco?",,,
EF.09.MAT.3.98,e10_corrige_setor,mensagem,FALSE,"Se o ângulo central mede 90°, o arco correspondente também mede 90°.<br><br>O ângulo inscrito que vê esse arco tem metade da medida do arco: 45°.<br><br>Então, inscrito = 45°.",,,
EF.09.MAT.3.98,e11_problema_contextual_arco,mensagem,FALSE,"Em uma roda gigante vista de frente, três cabines estão em pontos A, B e C da circunferência.<br><br>Do ponto de observação P (na circunferência), o ângulo \( \widehat{APB} \) é inscrito e mede 40°.<br><br>Qual é a medida do arco \( \widehat{AB} \)?",,,
EF.09.MAT.3.98,e11_escolha_roda,escolha,TRUE,"Se o ângulo inscrito é 40°, qual é a medida do arco \( \widehat{AB} \)?",,,
EF.09.MAT.3.98,e11_corrige_roda,mensagem,FALSE,"Para o ângulo inscrito, vale:<br><br>-> Ângulo inscrito = 1/2 × arco.<br><br>Se o ângulo inscrito é 40°:<br><br>1) 40° = 1/2 × arco<br><br>2) arco = 2 × 40° = 80°.",,,
EF.09.MAT.3.98,e12_reflexao_arcos_angulos,mensagem,FALSE,"Você viu que:<br><br>-> a medida de um arco é igual à do ângulo central correspondente;<br><br>-> a medida de um ângulo inscrito é igual à metade da medida do arco (e, portanto, metade do ângulo central correspondente);<br><br>-> essas relações podem ser exploradas dinamicamente em software e usadas em problemas concretos (placas, rodas gigantes, setores circulares).",,,
EF.09.MAT.3.98,e13_sintese_final,escolha,TRUE,Qual afirmação melhor sintetiza o que aprendemos sobre arcos e ângulos na circunferência?,,,
EF.09.MAT.3.98,e13_corrige_sintese,mensagem,FALSE,"Na circunferência, arcos e ângulos se relacionam fortemente:<br><br>-> Ângulo central = medida do arco;<br><br>-> Ângulo inscrito = metade da medida do arco;<br><br>Essas relações são a base para elaborar e resolver problemas envolvendo círculos.",,,
EF.09.MAT.3.98,e_final,avaliacao,TRUE,Vamos registrar um resultado objetivo desta sessão.,https://pplx-res.cloudinary.com/image/upload/pplx_search_images/09f697a265827bbfb3c30f31eb3c119b6e82f96a.jpg,Analise as afirmações abaixo e marque a alternativa correta:,Essas afirmativas consolidam a habilidade de relacionar medidas de arcos e ângulos centrais e inscritos na circunferência e de usar ferramentas dinâmicas para explorar essa relação.[web:161][web:163][web:166][web:168]
